UserID,Round,Coins
grsVZRFVJl,28,3
grsVZRFVJl,29,8
grsVZRFVJl,30,8
grsVZRFVJl,31,3
grsVZRFVJl,32,8
grsVZRFVJl,33,2
grsVZRFVJl,34,1
grsVZRFVJl,35,9
grsVZRFVJl,36,0
grsVZRFVJl,37,5
grsVZRFVJl,38,3
grsVZRFVJl,39,6
grsVZRFVJl,40,4
grsVZRFVJl,41,10
grsVZRFVJl,42,4
grsVZRFVJl,43,3
grsVZRFVJl,44,10
grsVZRFVJl,45,6
grsVZRFVJl,46,10
grsVZRFVJl,47,2
grsVZRFVJl,48,2
grsVZRFVJl,49,7
grsVZRFVJl,50,9
grsVZRFVJl,51,0
grsVZRFVJl,52,2
grsVZRFVJl,53,10
grsVZRFVJl,54,10
grsVZRFVJl,55,6
grsVZRFVJl,56,1
grsVZRFVJl,57,10
grsVZRFVJl,58,5
grsVZRFVJl,59,7
grsVZRFVJl,60,10
grsVZRFVJl,61,10
grsVZRFVJl,62,1
grsVZRFVJl,63,10
grsVZRFVJl,64,5
grsVZRFVJl,65,1
grsVZRFVJl,66,5
grsVZRFVJl,67,2
grsVZRFVJl,68,0
grsVZRFVJl,69,0
grsVZRFVJl,70,9
grsVZRFVJl,71,3
grsVZRFVJl,72,3
grsVZRFVJl,73,2
grsVZRFVJl,74,3
grsVZRFVJl,75,0
grsVZRFVJl,76,2
grsVZRFVJl,77,2
grsVZRFVJl,78,4
grsVZRFVJl,79,6
grsVZRFVJl,80,2
grsVZRFVJl,81,10
grsVZRFVJl,82,10
grsVZRFVJl,83,1
grsVZRFVJl,84,1
grsVZRFVJl,85,7
grsVZRFVJl,86,9
grsVZRFVJl,87,10
grsVZRFVJl,88,1
grsVZRFVJl,89,0
grsVZRFVJl,90,7
grsVZRFVJl,91,2
grsVZRFVJl,92,1
grsVZRFVJl,93,4
grsVZRFVJl,94,3
grsVZRFVJl,95,1
grsVZRFVJl,96,1
grsVZRFVJl,97,10
grsVZRFVJl,98,1
grsVZRFVJl,99,0
grsVZRFVJl,100,10
grYXSsEnvI,1,8
grYXSsEnvI,2,8
grYXSsEnvI,3,3
grYXSsEnvI,4,7
grYXSsEnvI,5,8
grYXSsEnvI,6,3
grYXSsEnvI,7,5
grYXSsEnvI,8,1
grYXSsEnvI,9,4
grYXSsEnvI,10,10
grYXSsEnvI,11,2
grYXSsEnvI,12,10
grYXSsEnvI,13,1
grYXSsEnvI,14,2
grYXSsEnvI,15,1
grYXSsEnvI,16,4
grYXSsEnvI,17,1
grYXSsEnvI,18,10
grYXSsEnvI,19,10
grYXSsEnvI,20,3
grYXSsEnvI,21,3
grYXSsEnvI,22,9
grYXSsEnvI,23,7
grYXSsEnvI,24,1
grYXSsEnvI,25,2
grYXSsEnvI,26,2
grYXSsEnvI,27,3
grYXSsEnvI,28,10
grYXSsEnvI,29,7
grYXSsEnvI,30,5
grYXSsEnvI,31,7
grYXSsEnvI,32,2
grYXSsEnvI,33,10
grYXSsEnvI,34,1
grYXSsEnvI,35,4
grYXSsEnvI,36,3
grYXSsEnvI,37,10
grYXSsEnvI,38,10
grYXSsEnvI,39,2
grYXSsEnvI,40,2
grYXSsEnvI,41,0
grYXSsEnvI,42,3
grYXSsEnvI,43,0
grYXSsEnvI,44,10
grYXSsEnvI,45,10
grYXSsEnvI,46,0
grYXSsEnvI,47,5
grYXSsEnvI,48,10
grYXSsEnvI,49,4
grYXSsEnvI,50,10
grYXSsEnvI,51,1
grYXSsEnvI,52,10
grYXSsEnvI,53,2
grYXSsEnvI,54,1
grYXSsEnvI,55,6
grYXSsEnvI,56,2
grYXSsEnvI,57,3
grYXSsEnvI,58,1
grYXSsEnvI,59,4
grYXSsEnvI,60,1
grYXSsEnvI,61,9
grYXSsEnvI,62,2
grYXSsEnvI,63,9
grYXSsEnvI,64,1
grYXSsEnvI,65,4
grYXSsEnvI,66,10
grYXSsEnvI,67,0
grYXSsEnvI,68,8
grYXSsEnvI,69,10
grYXSsEnvI,70,6
grYXSsEnvI,71,9
grYXSsEnvI,72,10
grYXSsEnvI,73,5
grYXSsEnvI,74,1
grYXSsEnvI,75,1
grYXSsEnvI,76,6
grYXSsEnvI,77,3
grYXSsEnvI,78,2
grYXSsEnvI,79,10
grYXSsEnvI,80,7
grYXSsEnvI,81,0
grYXSsEnvI,82,1
grYXSsEnvI,83,5
grYXSsEnvI,84,10
grYXSsEnvI,85,0
grYXSsEnvI,86,5
grYXSsEnvI,87,10
grYXSsEnvI,88,3
grYXSsEnvI,89,6
grYXSsEnvI,90,6
grYXSsEnvI,91,10
grYXSsEnvI,92,5
grYXSsEnvI,93,6
grYXSsEnvI,94,2
grYXSsEnvI,95,0
grYXSsEnvI,96,10
grYXSsEnvI,97,10
grYXSsEnvI,98,4
grYXSsEnvI,99,0
grYXSsEnvI,100,4
grHGcJaIgZ,1,0
grHGcJaIgZ,2,4
grHGcJaIgZ,3,1
grHGcJaIgZ,4,2
grHGcJaIgZ,5,6
grHGcJaIgZ,6,10
grHGcJaIgZ,7,3
grHGcJaIgZ,8,2
grHGcJaIgZ,9,4
grHGcJaIgZ,10,10
grHGcJaIgZ,11,9
grHGcJaIgZ,12,10
grHGcJaIgZ,13,6
grHGcJaIgZ,14,10
grHGcJaIgZ,15,4
grHGcJaIgZ,16,1
grHGcJaIgZ,17,10
grHGcJaIgZ,18,1
grHGcJaIgZ,19,6
grHGcJaIgZ,20,2
grHGcJaIgZ,21,1
grHGcJaIgZ,22,10
grHGcJaIgZ,23,3
grHGcJaIgZ,24,1
grHGcJaIgZ,25,9
grHGcJaIgZ,26,6
grHGcJaIgZ,27,8
grHGcJaIgZ,28,0
grHGcJaIgZ,29,3
grHGcJaIgZ,30,5
grHGcJaIgZ,31,1
grHGcJaIgZ,32,2
grHGcJaIgZ,33,1
grHGcJaIgZ,34,1
grHGcJaIgZ,35,2
grHGcJaIgZ,36,0
grHGcJaIgZ,37,4
grHGcJaIgZ,38,8
grHGcJaIgZ,39,5
grHGcJaIgZ,40,1
grHGcJaIgZ,41,1
grHGcJaIgZ,42,5
grHGcJaIgZ,43,10
grHGcJaIgZ,44,3
grHGcJaIgZ,45,7
grHGcJaIgZ,46,0
grHGcJaIgZ,47,7
grHGcJaIgZ,48,9
grHGcJaIgZ,49,10
grHGcJaIgZ,50,7
grHGcJaIgZ,51,2
grHGcJaIgZ,52,10
grHGcJaIgZ,53,6
grHGcJaIgZ,54,4
grHGcJaIgZ,55,4
grHGcJaIgZ,56,10
grHGcJaIgZ,57,5
grHGcJaIgZ,58,3
grHGcJaIgZ,59,1
grHGcJaIgZ,60,5
grHGcJaIgZ,61,3
grHGcJaIgZ,62,10
grHGcJaIgZ,63,8
grHGcJaIgZ,64,10
grHGcJaIgZ,65,10
grHGcJaIgZ,66,2
grHGcJaIgZ,67,4
grHGcJaIgZ,68,10
grHGcJaIgZ,69,2
grHGcJaIgZ,70,2
grHGcJaIgZ,71,3
grHGcJaIgZ,72,5
grHGcJaIgZ,73,2
grHGcJaIgZ,74,1
grHGcJaIgZ,75,7
grHGcJaIgZ,76,10
grHGcJaIgZ,77,1
grHGcJaIgZ,78,5
grHGcJaIgZ,79,0
grHGcJaIgZ,80,10
grHGcJaIgZ,81,3
grHGcJaIgZ,82,7
grHGcJaIgZ,83,10
grHGcJaIgZ,84,1
grHGcJaIgZ,85,3
grHGcJaIgZ,86,2
grHGcJaIgZ,87,3
grHGcJaIgZ,88,8
grHGcJaIgZ,89,6
grHGcJaIgZ,90,0
grHGcJaIgZ,91,10
grHGcJaIgZ,92,10
grHGcJaIgZ,93,10
grHGcJaIgZ,94,0
grHGcJaIgZ,95,2
grHGcJaIgZ,96,10
grHGcJaIgZ,97,9
grHGcJaIgZ,98,4
grHGcJaIgZ,99,10
grHGcJaIgZ,100,0
greSzJvclB,1,10
greSzJvclB,2,9
greSzJvclB,3,1
greSzJvclB,4,0
greSzJvclB,5,1
greSzJvclB,6,10
greSzJvclB,7,3
greSzJvclB,8,10
greSzJvclB,9,2
greSzJvclB,10,10
greSzJvclB,11,2
greSzJvclB,12,0
greSzJvclB,13,2
greSzJvclB,14,2
greSzJvclB,15,10
greSzJvclB,16,10
greSzJvclB,17,4
greSzJvclB,18,6
greSzJvclB,19,1
greSzJvclB,20,5
greSzJvclB,21,10
greSzJvclB,22,3
greSzJvclB,23,10
greSzJvclB,24,4
greSzJvclB,25,4
greSzJvclB,26,7
greSzJvclB,27,9
greSzJvclB,28,4
greSzJvclB,29,3
greSzJvclB,30,1
greSzJvclB,31,10
greSzJvclB,32,10
greSzJvclB,33,1
greSzJvclB,34,3
greSzJvclB,35,1
greSzJvclB,36,8
greSzJvclB,37,2
greSzJvclB,38,3
greSzJvclB,39,0
greSzJvclB,40,6
greSzJvclB,41,1
greSzJvclB,42,9
greSzJvclB,43,3
greSzJvclB,44,10
greSzJvclB,45,6
greSzJvclB,46,0
greSzJvclB,47,1
greSzJvclB,48,8
greSzJvclB,49,6
greSzJvclB,50,6
greSzJvclB,51,7
greSzJvclB,52,3
greSzJvclB,53,10
greSzJvclB,54,0
greSzJvclB,55,2
greSzJvclB,56,7
greSzJvclB,57,0
greSzJvclB,58,10
greSzJvclB,59,1
greSzJvclB,60,2
greSzJvclB,61,2
greSzJvclB,62,10
greSzJvclB,63,1
greSzJvclB,64,4
greSzJvclB,65,10
greSzJvclB,66,2
greSzJvclB,67,10
greSzJvclB,68,5
greSzJvclB,69,2
greSzJvclB,70,0
greSzJvclB,71,7
greSzJvclB,72,6
greSzJvclB,73,10
greSzJvclB,74,4
greSzJvclB,75,1
greSzJvclB,76,2
greSzJvclB,77,5
greSzJvclB,78,10
greSzJvclB,79,0
greSzJvclB,80,5
greSzJvclB,81,10
greSzJvclB,82,2
greSzJvclB,83,1
greSzJvclB,84,1
greSzJvclB,85,10
greSzJvclB,86,9
greSzJvclB,87,8
greSzJvclB,88,3
greSzJvclB,89,5
greSzJvclB,90,10
greSzJvclB,91,5
greSzJvclB,92,10
greSzJvclB,93,4
greSzJvclB,94,4
greSzJvclB,95,1
greSzJvclB,96,3
greSzJvclB,97,3
greSzJvclB,98,5
greSzJvclB,99,8
greSzJvclB,100,7
grtaAyOZKH,1,9
grtaAyOZKH,2,0
grtaAyOZKH,3,4
grtaAyOZKH,4,1
grtaAyOZKH,5,10
grtaAyOZKH,6,3
grtaAyOZKH,7,4
grtaAyOZKH,8,7
grtaAyOZKH,9,6
grtaAyOZKH,10,1
grtaAyOZKH,11,8
grtaAyOZKH,12,1
grtaAyOZKH,13,1
grtaAyOZKH,14,4
grtaAyOZKH,15,2
grtaAyOZKH,16,8
grtaAyOZKH,17,9
grtaAyOZKH,18,10
grtaAyOZKH,19,0
grtaAyOZKH,20,7
grtaAyOZKH,21,6
grtaAyOZKH,22,10
grtaAyOZKH,23,10
grtaAyOZKH,24,0
grtaAyOZKH,25,7
grtaAyOZKH,26,3
grtaAyOZKH,27,10
grtaAyOZKH,28,10
grtaAyOZKH,29,3
grtaAyOZKH,30,10
grtaAyOZKH,31,2
grtaAyOZKH,32,4
grtaAyOZKH,33,2
grtaAyOZKH,34,1
grtaAyOZKH,35,5
grtaAyOZKH,36,3
grtaAyOZKH,37,10
grtaAyOZKH,38,7
grtaAyOZKH,39,9
grtaAyOZKH,40,7
grtaAyOZKH,41,5
grtaAyOZKH,42,10
grtaAyOZKH,43,6
grtaAyOZKH,44,10
grtaAyOZKH,45,1
grtaAyOZKH,46,2
grtaAyOZKH,47,10
grtaAyOZKH,48,1
grtaAyOZKH,49,1
grtaAyOZKH,50,1
grtaAyOZKH,51,10
grtaAyOZKH,52,5
grtaAyOZKH,53,10
grtaAyOZKH,54,0
grtaAyOZKH,55,10
grtaAyOZKH,56,10
grtaAyOZKH,57,10
grtaAyOZKH,58,10
grtaAyOZKH,59,2
grtaAyOZKH,60,1
grtaAyOZKH,61,1
grtaAyOZKH,62,10
grtaAyOZKH,63,0
grtaAyOZKH,64,5
grtaAyOZKH,65,10
grtaAyOZKH,66,6
grtaAyOZKH,67,6
grtaAyOZKH,68,2
grtaAyOZKH,69,3
grtaAyOZKH,70,8
grtaAyOZKH,71,0
grtaAyOZKH,72,4
grtaAyOZKH,73,3
grtaAyOZKH,74,4
grtaAyOZKH,75,0
grtaAyOZKH,76,6
grtaAyOZKH,77,3
grtaAyOZKH,78,1
grtaAyOZKH,79,2
grtaAyOZKH,80,0
grtaAyOZKH,81,10
grtaAyOZKH,82,2
grtaAyOZKH,83,2
grtaAyOZKH,84,3
grtaAyOZKH,85,4
grtaAyOZKH,86,9
grtaAyOZKH,87,2
grtaAyOZKH,88,10
grtaAyOZKH,89,4
grtaAyOZKH,90,5
grtaAyOZKH,91,3
grtaAyOZKH,92,2
grtaAyOZKH,93,1
grtaAyOZKH,94,5
grtaAyOZKH,95,5
grtaAyOZKH,96,2
grtaAyOZKH,97,3
grtaAyOZKH,98,10
grtaAyOZKH,99,8
grtaAyOZKH,100,1
gramdMwSAL,1,6
gramdMwSAL,2,6
gramdMwSAL,3,0
gramdMwSAL,4,0
gramdMwSAL,5,10
gramdMwSAL,6,3
gramdMwSAL,7,5
gramdMwSAL,8,1
gramdMwSAL,9,10
gramdMwSAL,10,4
gramdMwSAL,11,1
gramdMwSAL,12,0
gramdMwSAL,13,10
gramdMwSAL,14,3
gramdMwSAL,15,10
gramdMwSAL,16,10
gramdMwSAL,17,1
gramdMwSAL,18,5
gramdMwSAL,19,4
gramdMwSAL,20,8
gramdMwSAL,21,5
gramdMwSAL,22,2
gramdMwSAL,23,5
gramdMwSAL,24,2
gramdMwSAL,25,10
gramdMwSAL,26,2
gramdMwSAL,27,1
gramdMwSAL,28,3
gramdMwSAL,29,6
gramdMwSAL,30,1
gramdMwSAL,31,4
gramdMwSAL,32,1
gramdMwSAL,33,0
gramdMwSAL,34,7
gramdMwSAL,35,10
gramdMwSAL,36,10
gramdMwSAL,37,10
gramdMwSAL,38,10
gramdMwSAL,39,7
gramdMwSAL,40,8
gramdMwSAL,41,0
gramdMwSAL,42,1
gramdMwSAL,43,10
gramdMwSAL,44,5
gramdMwSAL,45,3
gramdMwSAL,46,10
gramdMwSAL,47,10
gramdMwSAL,48,7
gramdMwSAL,49,6
gramdMwSAL,50,3
gramdMwSAL,51,2
gramdMwSAL,52,3
gramdMwSAL,53,10
gramdMwSAL,54,9
gramdMwSAL,55,10
gramdMwSAL,56,10
gramdMwSAL,57,8
gramdMwSAL,58,10
gramdMwSAL,59,4
gramdMwSAL,60,5
gramdMwSAL,61,4
gramdMwSAL,62,1
gramdMwSAL,63,1
gramdMwSAL,64,1
gramdMwSAL,65,2
gramdMwSAL,66,2
gramdMwSAL,67,4
gramdMwSAL,68,10
gramdMwSAL,69,10
gramdMwSAL,70,8
gramdMwSAL,71,2
gramdMwSAL,72,0
gramdMwSAL,73,6
gramdMwSAL,74,2
gramdMwSAL,75,1
gramdMwSAL,76,10
gramdMwSAL,77,2
gramdMwSAL,78,4
gramdMwSAL,79,9
gramdMwSAL,80,1
gramdMwSAL,81,9
gramdMwSAL,82,6
gramdMwSAL,83,10
gramdMwSAL,84,7
gramdMwSAL,85,2
gramdMwSAL,86,3
gramdMwSAL,87,0
gramdMwSAL,88,3
gramdMwSAL,89,2
gramdMwSAL,90,1
gramdMwSAL,91,5
gramdMwSAL,92,1
gramdMwSAL,93,4
gramdMwSAL,94,10
gramdMwSAL,95,0
gramdMwSAL,96,7
gramdMwSAL,97,9
gramdMwSAL,98,2
gramdMwSAL,99,3
gramdMwSAL,100,3
grQARrMfVR,1,0
grQARrMfVR,2,2
grQARrMfVR,3,10
grQARrMfVR,4,1
grQARrMfVR,5,9
grQARrMfVR,6,9
grQARrMfVR,7,0
grQARrMfVR,8,10
grQARrMfVR,9,3
grQARrMfVR,10,6
grQARrMfVR,11,7
grQARrMfVR,12,3
grQARrMfVR,13,10
grQARrMfVR,14,10
grQARrMfVR,15,8
grQARrMfVR,16,5
grQARrMfVR,17,10
grQARrMfVR,18,0
grQARrMfVR,19,10
grQARrMfVR,20,5
grQARrMfVR,21,9
grQARrMfVR,22,2
grQARrMfVR,23,10
grQARrMfVR,24,2
grQARrMfVR,25,2
grQARrMfVR,26,3
grQARrMfVR,27,6
grQARrMfVR,28,10
grQARrMfVR,29,5
grQARrMfVR,30,10
grQARrMfVR,31,2
grQARrMfVR,32,6
grQARrMfVR,33,1
grQARrMfVR,34,10
grQARrMfVR,35,5
grQARrMfVR,36,1
grQARrMfVR,37,2
grQARrMfVR,38,4
grQARrMfVR,39,0
grQARrMfVR,40,4
grQARrMfVR,41,10
grQARrMfVR,42,1
grQARrMfVR,43,0
grQARrMfVR,44,1
grQARrMfVR,45,10
grQARrMfVR,46,3
grQARrMfVR,47,1
grQARrMfVR,48,1
grQARrMfVR,49,10
grQARrMfVR,50,1
grQARrMfVR,51,1
grQARrMfVR,52,7
grQARrMfVR,53,5
grQARrMfVR,54,2
grQARrMfVR,55,1
grQARrMfVR,56,10
grQARrMfVR,57,0
grQARrMfVR,58,3
grQARrMfVR,59,8
grQARrMfVR,60,10
grQARrMfVR,61,1
grQARrMfVR,62,4
grQARrMfVR,63,10
grQARrMfVR,64,4
grQARrMfVR,65,5
grQARrMfVR,66,4
grQARrMfVR,67,4
grQARrMfVR,68,2
grQARrMfVR,69,7
grQARrMfVR,70,10
grQARrMfVR,71,10
grQARrMfVR,72,10
grQARrMfVR,73,0
grQARrMfVR,74,3
grQARrMfVR,75,3
grQARrMfVR,76,9
grQARrMfVR,77,2
grQARrMfVR,78,3
grQARrMfVR,79,1
grQARrMfVR,80,10
grQARrMfVR,81,4
grQARrMfVR,82,2
grQARrMfVR,83,1
grQARrMfVR,84,1
grQARrMfVR,85,2
grQARrMfVR,86,10
grQARrMfVR,87,5
grQARrMfVR,88,0
grQARrMfVR,89,7
grQARrMfVR,90,8
grQARrMfVR,91,8
grQARrMfVR,92,3
grQARrMfVR,93,6
grQARrMfVR,94,10
grQARrMfVR,95,3
grQARrMfVR,96,6
grQARrMfVR,97,2
grQARrMfVR,98,7
grQARrMfVR,99,6
grQARrMfVR,100,4
grwRxNPgzz,1,3
grwRxNPgzz,2,5
grwRxNPgzz,3,9
grwRxNPgzz,4,6
grwRxNPgzz,5,10
grwRxNPgzz,6,1
grwRxNPgzz,7,10
grwRxNPgzz,8,1
grwRxNPgzz,9,6
grwRxNPgzz,10,6
grwRxNPgzz,11,6
grwRxNPgzz,12,8
grwRxNPgzz,13,10
grwRxNPgzz,14,3
grwRxNPgzz,15,4
grwRxNPgzz,16,10
grwRxNPgzz,17,7
grwRxNPgzz,18,1
grwRxNPgzz,19,10
grwRxNPgzz,20,2
grwRxNPgzz,21,2
grwRxNPgzz,22,5
grwRxNPgzz,23,10
grwRxNPgzz,24,10
grwRxNPgzz,25,1
grwRxNPgzz,26,9
grwRxNPgzz,27,2
grwRxNPgzz,28,5
grwRxNPgzz,29,1
grwRxNPgzz,30,2
grwRxNPgzz,31,2
grwRxNPgzz,32,3
grwRxNPgzz,33,10
grwRxNPgzz,34,10
grwRxNPgzz,35,6
grwRxNPgzz,36,1
grwRxNPgzz,37,7
grwRxNPgzz,38,7
grwRxNPgzz,39,4
grwRxNPgzz,40,3
grwRxNPgzz,41,3
grwRxNPgzz,42,0
grwRxNPgzz,43,7
grwRxNPgzz,44,10
grwRxNPgzz,45,4
grwRxNPgzz,46,10
grwRxNPgzz,47,1
grwRxNPgzz,48,0
grwRxNPgzz,49,10
grwRxNPgzz,50,8
grwRxNPgzz,51,10
grwRxNPgzz,52,3
grwRxNPgzz,53,10
grwRxNPgzz,54,10
grwRxNPgzz,55,2
grwRxNPgzz,56,2
grwRxNPgzz,57,0
grwRxNPgzz,58,9
grwRxNPgzz,59,1
grwRxNPgzz,60,4
grwRxNPgzz,61,4
grwRxNPgzz,62,1
grwRxNPgzz,63,0
grwRxNPgzz,64,6
grwRxNPgzz,65,3
grwRxNPgzz,66,10
grwRxNPgzz,67,1
grwRxNPgzz,68,4
grwRxNPgzz,69,1
grwRxNPgzz,70,8
grwRxNPgzz,71,1
grwRxNPgzz,72,0
grwRxNPgzz,73,2
grwRxNPgzz,74,3
grwRxNPgzz,75,10
grwRxNPgzz,76,5
grwRxNPgzz,77,5
grwRxNPgzz,78,1
grwRxNPgzz,79,3
grwRxNPgzz,80,10
grwRxNPgzz,81,0
grwRxNPgzz,82,4
grwRxNPgzz,83,8
grwRxNPgzz,84,5
grwRxNPgzz,85,3
grwRxNPgzz,86,0
grwRxNPgzz,87,4
grwRxNPgzz,88,2
grwRxNPgzz,89,0
grwRxNPgzz,90,2
grwRxNPgzz,91,2
grwRxNPgzz,92,10
grwRxNPgzz,93,5
grwRxNPgzz,94,10
grwRxNPgzz,95,1
grwRxNPgzz,96,10
grwRxNPgzz,97,2
grwRxNPgzz,98,10
grwRxNPgzz,99,7
grwRxNPgzz,100,9
grjkeOoBYM,1,10
grjkeOoBYM,2,1
grjkeOoBYM,3,8
grjkeOoBYM,4,5
grjkeOoBYM,5,4
grjkeOoBYM,6,10
grjkeOoBYM,7,2
grjkeOoBYM,8,10
grjkeOoBYM,9,1
grjkeOoBYM,10,10
grjkeOoBYM,11,10
grjkeOoBYM,12,8
grjkeOoBYM,13,9
grjkeOoBYM,14,2
grjkeOoBYM,15,0
grjkeOoBYM,16,6
grjkeOoBYM,17,6
grjkeOoBYM,18,5
grjkeOoBYM,19,3
grjkeOoBYM,20,0
grjkeOoBYM,21,5
grjkeOoBYM,22,2
grjkeOoBYM,23,6
grjkeOoBYM,24,0
grjkeOoBYM,25,4
grjkeOoBYM,26,7
grjkeOoBYM,27,1
grjkeOoBYM,28,8
grjkeOoBYM,29,2
grjkeOoBYM,30,10
grjkeOoBYM,31,9
grjkeOoBYM,32,4
grjkeOoBYM,33,8
grjkeOoBYM,34,5
grjkeOoBYM,35,0
grjkeOoBYM,36,4
grjkeOoBYM,37,7
grjkeOoBYM,38,5
grjkeOoBYM,39,10
grjkeOoBYM,40,2
grjkeOoBYM,41,1
grjkeOoBYM,42,3
grjkeOoBYM,43,2
grjkeOoBYM,44,2
grjkeOoBYM,45,7
grjkeOoBYM,46,1
grjkeOoBYM,47,2
grjkeOoBYM,48,2
grjkeOoBYM,49,5
grjkeOoBYM,50,7
grjkeOoBYM,51,0
grjkeOoBYM,52,1
grjkeOoBYM,53,3
grjkeOoBYM,54,10
grjkeOoBYM,55,6
grjkeOoBYM,56,2
grjkeOoBYM,57,4
grjkeOoBYM,58,0
grjkeOoBYM,59,1
grjkeOoBYM,60,10
grjkeOoBYM,61,3
grjkeOoBYM,62,1
grjkeOoBYM,63,10
grjkeOoBYM,64,1
grjkeOoBYM,65,10
grjkeOoBYM,66,10
grjkeOoBYM,67,5
grjkeOoBYM,68,4
grjkeOoBYM,69,10
grjkeOoBYM,70,9
grjkeOoBYM,71,1
grjkeOoBYM,72,10
grjkeOoBYM,73,1
grjkeOoBYM,74,0
grjkeOoBYM,75,1
grjkeOoBYM,76,2
grjkeOoBYM,77,10
grjkeOoBYM,78,7
grjkeOoBYM,79,10
grjkeOoBYM,80,0
grjkeOoBYM,81,3
grjkeOoBYM,82,3
grjkeOoBYM,83,10
grjkeOoBYM,84,1
grjkeOoBYM,85,6
grjkeOoBYM,86,4
grjkeOoBYM,87,10
grjkeOoBYM,88,4
grjkeOoBYM,89,3
grjkeOoBYM,90,10
grjkeOoBYM,91,3
grjkeOoBYM,92,10
grjkeOoBYM,93,9
grjkeOoBYM,94,3
grjkeOoBYM,95,10
grjkeOoBYM,96,2
grjkeOoBYM,97,6
grjkeOoBYM,98,10
grjkeOoBYM,99,3
grjkeOoBYM,100,1
grJkMVXade,1,10
grJkMVXade,2,4
grJkMVXade,3,9
grJkMVXade,4,10
grJkMVXade,5,9
grJkMVXade,6,10
grJkMVXade,7,0
grJkMVXade,8,5
grJkMVXade,9,1
grJkMVXade,10,5
grJkMVXade,11,4
grJkMVXade,12,10
grJkMVXade,13,6
grJkMVXade,14,10
grJkMVXade,15,10
grJkMVXade,16,10
grJkMVXade,17,0
grJkMVXade,18,10
grJkMVXade,19,9
grJkMVXade,20,6
grJkMVXade,21,10
grJkMVXade,22,8
grJkMVXade,23,1
grJkMVXade,24,1
grJkMVXade,25,2
grJkMVXade,26,1
grJkMVXade,27,1
grJkMVXade,28,10
grJkMVXade,29,8
grJkMVXade,30,4
grJkMVXade,31,4
grJkMVXade,32,10
grJkMVXade,33,2
grJkMVXade,34,1
grJkMVXade,35,5
grJkMVXade,36,1
grJkMVXade,37,2
grJkMVXade,38,6
grJkMVXade,39,7
grJkMVXade,40,0
grJkMVXade,41,2
grJkMVXade,42,1
grJkMVXade,43,1
grJkMVXade,44,0
grJkMVXade,45,10
grJkMVXade,46,9
grJkMVXade,47,2
grJkMVXade,48,7
grJkMVXade,49,7
grJkMVXade,50,10
grJkMVXade,51,3
grJkMVXade,52,8
grJkMVXade,53,2
grJkMVXade,54,2
grJkMVXade,55,4
grJkMVXade,56,3
grJkMVXade,57,10
grJkMVXade,58,6
grJkMVXade,59,3
grJkMVXade,60,3
grJkMVXade,61,7
grJkMVXade,62,0
grJkMVXade,63,6
grJkMVXade,64,3
grJkMVXade,65,2
grJkMVXade,66,2
grJkMVXade,67,0
grJkMVXade,68,2
grJkMVXade,69,10
grJkMVXade,70,2
grJkMVXade,71,1
grJkMVXade,72,4
grJkMVXade,73,1
grJkMVXade,74,10
grJkMVXade,75,10
grJkMVXade,76,2
grJkMVXade,77,3
grJkMVXade,78,10
grJkMVXade,79,7
grJkMVXade,80,10
grJkMVXade,81,4
grJkMVXade,82,1
grJkMVXade,83,4
grJkMVXade,84,5
grJkMVXade,85,3
grJkMVXade,86,10
grJkMVXade,87,10
grJkMVXade,88,1
grJkMVXade,89,5
grJkMVXade,90,3
grJkMVXade,91,6
grJkMVXade,92,5
grJkMVXade,93,0
grJkMVXade,94,3
grJkMVXade,95,3
grJkMVXade,96,1
grJkMVXade,97,8
grJkMVXade,98,0
grJkMVXade,99,10
grJkMVXade,100,5
grRCcjfEOj,1,10
grRCcjfEOj,2,10
grRCcjfEOj,3,9
grRCcjfEOj,4,10
grRCcjfEOj,5,3
grRCcjfEOj,6,10
grRCcjfEOj,7,3
grRCcjfEOj,8,10
grRCcjfEOj,9,5
grRCcjfEOj,10,10
grRCcjfEOj,11,10
grRCcjfEOj,12,2
grRCcjfEOj,13,5
grRCcjfEOj,14,1
grRCcjfEOj,15,1
grRCcjfEOj,16,2
grRCcjfEOj,17,7
grRCcjfEOj,18,10
grRCcjfEOj,19,1
grRCcjfEOj,20,2
grRCcjfEOj,21,2
grRCcjfEOj,22,2
grRCcjfEOj,23,2
grRCcjfEOj,24,1
grRCcjfEOj,25,4
grRCcjfEOj,26,7
grRCcjfEOj,27,1
grRCcjfEOj,28,7
grRCcjfEOj,29,6
grRCcjfEOj,30,2
grRCcjfEOj,31,9
grRCcjfEOj,32,7
grRCcjfEOj,33,5
grRCcjfEOj,34,1
grRCcjfEOj,35,1
grRCcjfEOj,36,4
grRCcjfEOj,37,10
grRCcjfEOj,38,3
grRCcjfEOj,39,3
grRCcjfEOj,40,8
grRCcjfEOj,41,3
grRCcjfEOj,42,10
grRCcjfEOj,43,3
grRCcjfEOj,44,10
grRCcjfEOj,45,10
grRCcjfEOj,46,10
grRCcjfEOj,47,8
grRCcjfEOj,48,10
grRCcjfEOj,49,0
grRCcjfEOj,50,5
grRCcjfEOj,51,10
grRCcjfEOj,52,7
grRCcjfEOj,53,3
grRCcjfEOj,54,0
grRCcjfEOj,55,3
grRCcjfEOj,56,3
grRCcjfEOj,57,2
grRCcjfEOj,58,10
grRCcjfEOj,59,5
grRCcjfEOj,60,6
grRCcjfEOj,61,2
