"987","gljZOBHkxs","4","38","6","4","2014-02-04 16:07:29"
"988","gljZOBHkxs","4","39","9","4","2014-02-04 16:07:31"
"989","gljZOBHkxs","4","40","9","4","2014-02-04 16:07:32"
"990","gljZOBHkxs","5","41","4","4","2014-02-04 16:07:47"
"991","gljZOBHkxs","5","42","0","0","2014-02-04 16:07:50"
"992","gljZOBHkxs","5","43","8","5","2014-02-04 16:07:51"
"993","gljZOBHkxs","5","44","5","5","2014-02-04 16:07:53"
"994","gljZOBHkxs","5","45","9","5","2014-02-04 16:07:54"
"995","gljZOBHkxs","5","46","10","5","2014-02-04 16:07:56"
"996","gljZOBHkxs","5","47","10","5","2014-02-04 16:07:57"
"997","gljZOBHkxs","5","48","0","0","2014-02-04 16:07:59"
"998","gljZOBHkxs","5","49","9","5","2014-02-04 16:08:00"
"999","gljZOBHkxs","5","50","0","0","2014-02-04 16:08:02"
"1000","gljZOBHkxs","6","51","8","5","2014-02-04 16:08:22"
"1001","gljZOBHkxs","6","52","0","0","2014-02-04 16:08:25"
"1002","gljZOBHkxs","6","53","7","5","2014-02-04 16:08:27"
"1003","gljZOBHkxs","6","54","0","0","2014-02-04 16:08:29"
"1004","gljZOBHkxs","6","55","7","5","2014-02-04 16:08:30"
"1005","gljZOBHkxs","6","56","8","5","2014-02-04 16:08:32"
"1006","gljZOBHkxs","6","57","4","4","2014-02-04 16:08:33"
"1007","gljZOBHkxs","6","58","9","5","2014-02-04 16:08:35"
"1008","gljZOBHkxs","6","59","6","5","2014-02-04 16:08:37"
"1009","gljZOBHkxs","6","60","7","5","2014-02-04 16:08:38"
"1010","gljZOBHkxs","7","61","1","1","2014-02-04 16:08:52"
"1011","gljZOBHkxs","7","62","4","4","2014-02-04 16:08:54"
"1012","gljZOBHkxs","7","63","7","5","2014-02-04 16:08:55"
"1013","gljZOBHkxs","7","64","0","0","2014-02-04 16:08:57"
"1014","gljZOBHkxs","7","65","2","2","2014-02-04 16:08:58"
"1015","gljZOBHkxs","7","66","7","5","2014-02-04 16:08:59"
"1016","gljZOBHkxs","7","67","0","0","2014-02-04 16:09:00"
"1017","gljZOBHkxs","7","68","0","0","2014-02-04 16:09:02"
"1018","gljZOBHkxs","7","69","5","5","2014-02-04 16:09:03"
"1019","gljZOBHkxs","7","70","10","5","2014-02-04 16:09:05"
"1020","gljZOBHkxs","8","71","0","0","2014-02-04 16:09:21"
"1021","gljZOBHkxs","8","72","8","5","2014-02-04 16:09:24"
"1022","gljZOBHkxs","8","73","7","5","2014-02-04 16:09:25"
"1023","gljZOBHkxs","8","74","5","5","2014-02-04 16:09:26"
"1024","gljZOBHkxs","8","75","10","5","2014-02-04 16:09:28"
"1025","gljZOBHkxs","8","76","3","3","2014-02-04 16:09:29"
"1026","gljZOBHkxs","8","77","8","5","2014-02-04 16:09:30"
"1027","gljZOBHkxs","8","78","3","3","2014-02-04 16:09:31"
"1028","gljZOBHkxs","8","79","6","5","2014-02-04 16:09:33"
"1029","gljZOBHkxs","8","80","1","1","2014-02-04 16:09:34"
"1030","gljZOBHkxs","9","81","6","5","2014-02-04 16:09:51"
"1031","gljZOBHkxs","9","82","0","0","2014-02-04 16:09:54"
"1032","gljZOBHkxs","9","83","0","0","2014-02-04 16:09:55"
"1033","gljZOBHkxs","9","84","0","0","2014-02-04 16:09:57"
"1034","gljZOBHkxs","9","85","7","5","2014-02-04 16:09:58"
"1035","gljZOBHkxs","9","86","2","2","2014-02-04 16:09:59"
"1036","gljZOBHkxs","9","87","5","5","2014-02-04 16:10:01"
"1037","gljZOBHkxs","9","88","9","5","2014-02-04 16:10:02"
"1038","gljZOBHkxs","9","89","0","0","2014-02-04 16:10:03"
"1039","gljZOBHkxs","9","90","10","5","2014-02-04 16:10:04"
"1040","gljZOBHkxs","10","91","0","0","2014-02-04 16:10:28"
"1041","gljZOBHkxs","10","92","5","5","2014-02-04 16:10:30"
"1042","gljZOBHkxs","10","93","8","5","2014-02-04 16:10:32"
"1043","gljZOBHkxs","10","94","7","5","2014-02-04 16:10:33"
"1044","gljZOBHkxs","10","95","9","5","2014-02-04 16:10:34"
"1045","gljZOBHkxs","10","96","3","3","2014-02-04 16:10:36"
"1046","gljZOBHkxs","10","97","8","5","2014-02-04 16:10:37"
"1047","gljZOBHkxs","10","98","10","5","2014-02-04 16:10:38"
"1048","gljZOBHkxs","10","99","4","4","2014-02-04 16:10:39"
"1049","gljZOBHkxs","10","100","8","5","2014-02-04 16:10:40"
"1050","nlVkxODzaC","1","1","7","5","2014-02-04 16:18:59"
"1051","nlVkxODzaC","1","2","3","3","2014-02-04 16:19:10"
"1052","nlVkxODzaC","1","3","4","4","2014-02-04 16:19:12"
"1053","nlVkxODzaC","1","4","6","5","2014-02-04 16:19:14"
"1054","nlVkxODzaC","1","5","5","5","2014-02-04 16:19:16"
"1055","nlVkxODzaC","1","6","8","5","2014-02-04 16:19:18"
"1056","nlVkxODzaC","1","7","5","5","2014-02-04 16:19:21"
"1057","nlVkxODzaC","1","8","7","5","2014-02-04 16:19:23"
"1058","nlHwBQTaSE","1","1","6","5","2014-02-04 16:19:23"
"1059","nlVkxODzaC","1","9","5","5","2014-02-04 16:19:24"
"1060","nlVkxODzaC","1","10","0","0","2014-02-04 16:19:27"
"1061","nlHwBQTaSE","1","2","1","1","2014-02-04 16:19:49"
"1062","nlVkxODzaC","2","11","5","5","2014-02-04 16:19:49"
"1063","nlVkxODzaC","2","12","2","2","2014-02-04 16:19:52"
"1064","nlVkxODzaC","2","13","2","2","2014-02-04 16:19:54"
"1065","nlVkxODzaC","2","14","5","5","2014-02-04 16:19:55"
"1066","nlVkxODzaC","2","15","1","1","2014-02-04 16:19:56"
"1067","nlVkxODzaC","2","16","8","5","2014-02-04 16:19:57"
"1068","nlVkxODzaC","2","17","7","5","2014-02-04 16:19:58"
"1069","nlVkxODzaC","2","18","6","5","2014-02-04 16:20:00"
"1070","nlHwBQTaSE","1","3","2","2","2014-02-04 16:20:01"
"1071","nlVkxODzaC","2","19","8","5","2014-02-04 16:20:02"
"1072","nlVkxODzaC","2","20","5","5","2014-02-04 16:20:04"
"1073","nlHwBQTaSE","1","4","4","4","2014-02-04 16:20:06"
"1074","nlHwBQTaSE","1","5","8","5","2014-02-04 16:20:11"
"1075","nlHwBQTaSE","1","6","7","5","2014-02-04 16:20:16"
"1076","nlVkxODzaC","3","21","6","5","2014-02-04 16:20:16"
"1077","nlVkxODzaC","3","22","3","3","2014-02-04 16:20:19"
"1078","nlVkxODzaC","3","23","5","5","2014-02-04 16:20:20"
"1079","nlHwBQTaSE","1","7","5","5","2014-02-04 16:20:20"
"1080","nlVkxODzaC","3","24","2","2","2014-02-04 16:20:21"
"1081","nlVkxODzaC","3","25","4","4","2014-02-04 16:20:22"
"1082","nlHwBQTaSE","1","8","5","5","2014-02-04 16:20:23"
"1083","nlVkxODzaC","3","26","4","4","2014-02-04 16:20:23"
"1084","nlVkxODzaC","3","27","4","4","2014-02-04 16:20:24"
"1085","nlVkxODzaC","3","28","3","3","2014-02-04 16:20:26"
"1086","nlHwBQTaSE","1","9","4","4","2014-02-04 16:20:27"
"1087","nlVkxODzaC","3","29","8","5","2014-02-04 16:20:27"
"1088","nlVkxODzaC","3","30","6","5","2014-02-04 16:20:29"
"1089","nlHwBQTaSE","1","10","5","5","2014-02-04 16:20:31"
"1090","gruVmMJwUh","1","1","3","3","2014-02-04 16:20:31"
"1091","nlVkxODzaC","4","31","4","4","2014-02-04 16:20:39"
"1092","gruVmMJwUh","1","2","8","5","2014-02-04 16:20:41"
"1093","nlVkxODzaC","4","32","1","1","2014-02-04 16:20:41"
"1094","nlVkxODzaC","4","33","5","5","2014-02-04 16:20:42"
"1095","nlVkxODzaC","4","34","6","5","2014-02-04 16:20:43"
"1096","nlVkxODzaC","4","35","4","4","2014-02-04 16:20:44"
"1097","gruVmMJwUh","1","3","10","5","2014-02-04 16:20:44"
"1098","nlVkxODzaC","4","36","5","5","2014-02-04 16:20:45"
"1099","nlVkxODzaC","4","37","2","2","2014-02-04 16:20:47"
"1100","gruVmMJwUh","1","4","3","3","2014-02-04 16:20:48"
"1101","nlVkxODzaC","4","38","5","5","2014-02-04 16:20:48"
"1102","nlVkxODzaC","4","39","3","3","2014-02-04 16:20:49"
"1103","nlVkxODzaC","4","40","6","5","2014-02-04 16:20:50"
"1104","gruVmMJwUh","1","5","8","5","2014-02-04 16:20:51"
"1105","gruVmMJwUh","1","6","6","5","2014-02-04 16:20:54"
"1106","gruVmMJwUh","1","7","10","5","2014-02-04 16:20:56"
"1107","nlVkxODzaC","5","41","7","5","2014-02-04 16:20:58"
"1108","gruVmMJwUh","1","8","7","5","2014-02-04 16:20:59"
"1109","nlVkxODzaC","5","42","6","5","2014-02-04 16:21:00"
"1110","gruVmMJwUh","1","9","10","5","2014-02-04 16:21:01"
"1111","nlVkxODzaC","5","43","4","4","2014-02-04 16:21:01"
"1112","nlVkxODzaC","5","44","6","5","2014-02-04 16:21:03"
"1113","gruVmMJwUh","1","10","2","2","2014-02-04 16:21:03"
"1114","nlVkxODzaC","5","45","7","5","2014-02-04 16:21:04"
"1115","nlVkxODzaC","5","46","5","5","2014-02-04 16:21:06"
"1116","nlHwBQTaSE","2","11","9","4","2014-02-04 16:21:07"
"1117","nlVkxODzaC","5","47","3","3","2014-02-04 16:21:07"
"1118","nlVkxODzaC","5","48","5","5","2014-02-04 16:21:08"
"1119","nlVkxODzaC","5","49","5","5","2014-02-04 16:21:10"
"1120","nlVkxODzaC","5","50","6","5","2014-02-04 16:21:11"
"1121","nlHwBQTaSE","2","12","3","3","2014-02-04 16:21:12"
"1122","grCHptarcR","1","1","4","2","2014-02-04 16:21:13"
"1123","nlHwBQTaSE","2","13","4","4","2014-02-04 16:21:15"
"1124","nlHwBQTaSE","2","14","6","4","2014-02-04 16:21:17"
"1125","grCHptarcR","1","2","3","2","2014-02-04 16:21:18"
"1126","nlHwBQTaSE","2","15","7","4","2014-02-04 16:21:19"
"1127","grCHptarcR","1","3","4","2","2014-02-04 16:21:21"
"1128","nlVkxODzaC","6","51","6","5","2014-02-04 16:21:21"
"1129","nlHwBQTaSE","2","16","3","3","2014-02-04 16:21:22"
"1130","grCHptarcR","1","4","6","2","2014-02-04 16:21:23"
"1131","nlVkxODzaC","6","52","6","5","2014-02-04 16:21:23"
"1132","nlVkxODzaC","6","53","4","4","2014-02-04 16:21:25"
"1133","nlVkxODzaC","6","54","5","5","2014-02-04 16:21:26"
"1134","nlHwBQTaSE","2","17","4","4","2014-02-04 16:21:26"
"1135","nlVkxODzaC","6","55","6","5","2014-02-04 16:21:27"
"1136","nlHwBQTaSE","2","18","8","4","2014-02-04 16:21:28"
"1137","nlVkxODzaC","6","56","3","3","2014-02-04 16:21:28"
"1138","nlVkxODzaC","6","57","6","5","2014-02-04 16:21:29"
"1139","nlVkxODzaC","6","58","5","5","2014-02-04 16:21:30"
"1140","nlHwBQTaSE","2","19","8","4","2014-02-04 16:21:31"
"1141","gruVmMJwUh","2","11","10","10","2014-02-04 16:21:31"
"1142","glHYUBUkgE","1","1","9","4","2014-02-04 16:21:31"
"1143","nlVkxODzaC","6","59","9","5","2014-02-04 16:21:32"
"1144","umODAGkWqs","1","1","0","0","2014-02-04 16:21:32"
"1145","nlVkxODzaC","6","60","3","3","2014-02-04 16:21:33"
"1146","grCHptarcR","1","5","4","2","2014-02-04 16:21:34"
"1147","gruVmMJwUh","2","12","10","10","2014-02-04 16:21:35"
"1148","nlHwBQTaSE","2","20","5","4","2014-02-04 16:21:35"
"1149","grCHptarcR","1","6","2","2","2014-02-04 16:21:36"
"1150","gruVmMJwUh","2","13","10","10","2014-02-04 16:21:37"
"1151","grCHptarcR","1","7","8","2","2014-02-04 16:21:37"
"1152","gruVmMJwUh","2","14","0","0","2014-02-04 16:21:39"
"1153","grCHptarcR","1","8","2","2","2014-02-04 16:21:39"
"1154","grJeiNbLOk","1","1","0","0","2014-02-04 16:21:39"
"1155","gruVmMJwUh","2","15","4","4","2014-02-04 16:21:41"
"1156","grCHptarcR","1","9","10","2","2014-02-04 16:21:41"
"1157","glHYUBUkgE","1","2","0","0","2014-02-04 16:21:42"
"1158","gruVmMJwUh","2","16","10","10","2014-02-04 16:21:43"
"1159","grCHptarcR","1","10","3","2","2014-02-04 16:21:43"
"1160","gruVmMJwUh","2","17","7","7","2014-02-04 16:21:45"
"1161","gruVmMJwUh","2","18","5","5","2014-02-04 16:21:46"
"1162","glHYUBUkgE","1","3","0","0","2014-02-04 16:21:47"
"1163","gruVmMJwUh","2","19","3","3","2014-02-04 16:21:48"
"1164","glHYUBUkgE","1","4","5","4","2014-02-04 16:21:50"
"1165","gruVmMJwUh","2","20","7","7","2014-02-04 16:21:50"
"1166","umODAGkWqs","1","2","2","2","2014-02-04 16:21:50"
"1167","nlVkxODzaC","7","61","8","5","2014-02-04 16:21:50"
"1168","nlVkxODzaC","7","62","4","4","2014-02-04 16:21:53"
"1169","nlVkxODzaC","7","63","3","3","2014-02-04 16:21:54"
"1170","glHYUBUkgE","1","5","7","4","2014-02-04 16:21:55"
"1171","nlVkxODzaC","7","64","7","5","2014-02-04 16:21:56"
"1172","nlVkxODzaC","7","65","7","5","2014-02-04 16:21:57"
"1173","glHYUBUkgE","1","6","7","4","2014-02-04 16:21:57"
"1174","nlVkxODzaC","7","66","4","4","2014-02-04 16:21:58"
"1175","nlVkxODzaC","7","67","5","5","2014-02-04 16:21:59"
"1176","umODAGkWqs","1","3","6","6","2014-02-04 16:21:59"
"1177","nlVkxODzaC","7","68","6","5","2014-02-04 16:22:00"
"1178","glHYUBUkgE","1","7","10","4","2014-02-04 16:22:01"
"1179","grJeiNbLOk","1","2","1","1","2014-02-04 16:22:01"
"1180","nlVkxODzaC","7","69","7","5","2014-02-04 16:22:02"
"1181","umODAGkWqs","1","4","0","0","2014-02-04 16:22:02"
"1182","nlVkxODzaC","7","70","7","5","2014-02-04 16:22:03"
"1183","glHYUBUkgE","1","8","7","4","2014-02-04 16:22:03"
"1184","nlHwBQTaSE","3","21","3","3","2014-02-04 16:22:04"
"1185","umODAGkWqs","1","5","2","2","2014-02-04 16:22:05"
"1186","grCHptarcR","2","11","1","1","2014-02-04 16:22:05"
"1187","glHYUBUkgE","1","9","9","4","2014-02-04 16:22:05"
"1188","umODAGkWqs","1","6","10","7","2014-02-04 16:22:07"
"1189","nlHwBQTaSE","3","22","9","6","2014-02-04 16:22:07"
"1190","gruVmMJwUh","3","21","4","4","2014-02-04 16:22:08"
"1191","grCHptarcR","2","12","3","3","2014-02-04 16:22:08"
"1192","glHYUBUkgE","1","10","8","4","2014-02-04 16:22:09"
"1193","grJeiNbLOk","1","3","10","5","2014-02-04 16:22:09"
"1194","grCHptarcR","2","13","5","5","2014-02-04 16:22:10"
"1195","nlHwBQTaSE","3","23","3","3","2014-02-04 16:22:10"
"1196","umODAGkWqs","1","7","5","5","2014-02-04 16:22:10"
"1197","gruVmMJwUh","3","22","10","10","2014-02-04 16:22:11"
"1198","grCHptarcR","2","14","10","9","2014-02-04 16:22:11"
"1199","gruVmMJwUh","3","23","2","2","2014-02-04 16:22:12"
"1200","umODAGkWqs","1","8","4","4","2014-02-04 16:22:12"
"1201","grCHptarcR","2","15","7","7","2014-02-04 16:22:12"
"1202","nlHwBQTaSE","3","24","0","0","2014-02-04 16:22:13"
"1203","gruVmMJwUh","3","24","5","5","2014-02-04 16:22:14"
"1204","grCHptarcR","2","16","3","3","2014-02-04 16:22:14"
"1205","umODAGkWqs","1","9","0","0","2014-02-04 16:22:14"
"1206","gruVmMJwUh","3","25","0","0","2014-02-04 16:22:15"
"1207","grCHptarcR","2","17","3","3","2014-02-04 16:22:15"
"1208","nlHwBQTaSE","3","25","5","5","2014-02-04 16:22:16"
"1209","gruVmMJwUh","3","26","10","10","2014-02-04 16:22:16"
"1210","umODAGkWqs","1","10","6","6","2014-02-04 16:22:17"
"1211","grCHptarcR","2","18","0","0","2014-02-04 16:22:17"
"1212","grJeiNbLOk","1","4","7","5","2014-02-04 16:22:17"
"1213","gruVmMJwUh","3","27","6","6","2014-02-04 16:22:18"
"1214","grCHptarcR","2","19","10","9","2014-02-04 16:22:18"
"1215","nlHwBQTaSE","3","26","6","6","2014-02-04 16:22:18"
"1216","gruVmMJwUh","3","28","3","3","2014-02-04 16:22:19"
"1217","grCHptarcR","2","20","1","1","2014-02-04 16:22:19"
"1218","nlHwBQTaSE","3","27","6","6","2014-02-04 16:22:20"
"1219","gruVmMJwUh","3","29","1","1","2014-02-04 16:22:21"
"1220","nlHwBQTaSE","3","28","5","5","2014-02-04 16:22:22"
"1221","gruVmMJwUh","3","30","1","1","2014-02-04 16:22:22"
"1222","grdVnLyGMT","1","1","1","1","2014-02-04 16:22:24"
"1223","nlHwBQTaSE","3","29","5","5","2014-02-04 16:22:25"
"1224","grJeiNbLOk","1","5","0","0","2014-02-04 16:22:27"
"1225","nlHwBQTaSE","3","30","5","5","2014-02-04 16:22:28"
"1226","grdVnLyGMT","1","2","10","10","2014-02-04 16:22:29"
"1227","grdVnLyGMT","1","3","6","6","2014-02-04 16:22:32"
"1228","grdVnLyGMT","1","4","5","5","2014-02-04 16:22:33"
"1229","glHYUBUkgE","2","11","4","2","2014-02-04 16:22:34"
"1230","grJeiNbLOk","1","6","5","5","2014-02-04 16:22:35"
"1231","grdVnLyGMT","1","5","10","10","2014-02-04 16:22:36"
"1232","grCHptarcR","3","21","2","2","2014-02-04 16:22:37"
"1233","grdVnLyGMT","1","6","1","1","2014-02-04 16:22:37"
"1234","glHYUBUkgE","2","12","0","0","2014-02-04 16:22:38"
"1235","grdVnLyGMT","1","7","10","10","2014-02-04 16:22:39"
"1236","grCHptarcR","3","22","10","7","2014-02-04 16:22:39"
"1237","grJeiNbLOk","1","7","10","5","2014-02-04 16:22:39"
"1238","grCHptarcR","3","23","10","7","2014-02-04 16:22:40"
"1239","grdVnLyGMT","1","8","10","10","2014-02-04 16:22:40"
"1240","glHYUBUkgE","2","13","4","2","2014-02-04 16:22:41"
"1241","grCHptarcR","3","24","4","4","2014-02-04 16:22:41"
"1242","umODAGkWqs","2","11","5","5","2014-02-04 16:22:42"
"1243","grdVnLyGMT","1","9","4","4","2014-02-04 16:22:42"
"1244","grCHptarcR","3","25","10","7","2014-02-04 16:22:42"
"1245","glHYUBUkgE","2","14","1","1","2014-02-04 16:22:43"
"1246","grCHptarcR","3","26","1","1","2014-02-04 16:22:44"
"1247","nlHwBQTaSE","4","31","6","6","2014-02-04 16:22:44"
"1248","grJeiNbLOk","1","8","4","4","2014-02-04 16:22:44"
"1249","grdVnLyGMT","1","10","6","6","2014-02-04 16:22:44"
"1250","gruVmMJwUh","4","31","2","2","2014-02-04 16:22:45"
"1251","grCHptarcR","3","27","4","4","2014-02-04 16:22:45"
"1252","glHYUBUkgE","2","15","8","2","2014-02-04 16:22:45"
"1253","nlHwBQTaSE","4","32","4","4","2014-02-04 16:22:47"
"1254","grCHptarcR","3","28","3","3","2014-02-04 16:22:47"
"1255","umODAGkWqs","2","12","8","8","2014-02-04 16:22:47"
"1256","gruVmMJwUh","4","32","2","2","2014-02-04 16:22:47"
"1257","glHYUBUkgE","2","16","0","0","2014-02-04 16:22:48"
"1258","grCHptarcR","3","29","6","6","2014-02-04 16:22:48"
"1259","nlVkxODzaC","8","71","4","4","2014-02-04 16:22:48"
"1260","nlHwBQTaSE","4","33","6","6","2014-02-04 16:22:49"
"1261","gruVmMJwUh","4","33","1","1","2014-02-04 16:22:49"
"1262","grCHptarcR","3","30","1","1","2014-02-04 16:22:49"
"1263","nlVkxODzaC","8","72","4","4","2014-02-04 16:22:50"
"1264","glHYUBUkgE","2","17","0","0","2014-02-04 16:22:50"
"1265","nlHwBQTaSE","4","34","6","6","2014-02-04 16:22:50"
"1266","umODAGkWqs","2","13","8","8","2014-02-04 16:22:50"
"1267","gruVmMJwUh","4","34","5","5","2014-02-04 16:22:50"
"1268","nlVkxODzaC","8","73","10","5","2014-02-04 16:22:51"
"1269","glHYUBUkgE","2","18","0","0","2014-02-04 16:22:52"
"1270","gruVmMJwUh","4","35","9","9","2014-02-04 16:22:52"
"1271","nlVkxODzaC","8","74","9","5","2014-02-04 16:22:52"
"1272","nlHwBQTaSE","4","35","6","6","2014-02-04 16:22:52"
"1273","gruVmMJwUh","4","36","4","4","2014-02-04 16:22:54"
"1274","nlVkxODzaC","8","75","9","5","2014-02-04 16:22:54"
"1275","umODAGkWqs","2","14","1","1","2014-02-04 16:22:54"
"1276","glHYUBUkgE","2","19","2","2","2014-02-04 16:22:54"
"1277","nlHwBQTaSE","4","36","6","6","2014-02-04 16:22:54"
"1278","nlVkxODzaC","8","76","5","5","2014-02-04 16:22:55"
"1279","gruVmMJwUh","4","37","0","0","2014-02-04 16:22:55"
"1280","nlHwBQTaSE","4","37","7","7","2014-02-04 16:22:56"
"1281","glHYUBUkgE","2","20","5","2","2014-02-04 16:22:56"
"1282","grJeiNbLOk","1","9","6","5","2014-02-04 16:22:56"
"1283","nlVkxODzaC","8","77","5","5","2014-02-04 16:22:56"
"1284","umODAGkWqs","2","15","4","4","2014-02-04 16:22:57"
"1285","nlWqKXcfZR","1","1","9","1","2014-02-04 16:22:57"
"1286","gruVmMJwUh","4","38","1","1","2014-02-04 16:22:57"
"1287","nlVkxODzaC","8","78","6","5","2014-02-04 16:22:57"
"1288","nlHwBQTaSE","4","38","7","7","2014-02-04 16:22:58"
"1289","gruVmMJwUh","4","39","5","5","2014-02-04 16:22:58"
"1290","grdVnLyGMT","2","11","4","4","2014-02-04 16:22:58"
"1291","nlVkxODzaC","8","79","3","3","2014-02-04 16:22:59"
"1292","grCHptarcR","4","31","10","7","2014-02-04 16:22:59"
"1293","umODAGkWqs","2","16","1","1","2014-02-04 16:23:00"
"1294","nlVkxODzaC","8","80","2","2","2014-02-04 16:23:00"
"1295","gruVmMJwUh","4","40","10","10","2014-02-04 16:23:00"
"1296","nlHwBQTaSE","4","39","3","3","2014-02-04 16:23:00"
"1297","grdVnLyGMT","2","12","7","7","2014-02-04 16:23:01"
"1298","grCHptarcR","4","32","8","7","2014-02-04 16:23:01"
"1299","grdVnLyGMT","2","13","5","5","2014-02-04 16:23:02"
"1300","umODAGkWqs","2","17","8","8","2014-02-04 16:23:02"
"1301","grCHptarcR","4","33","10","7","2014-02-04 16:23:02"
"1302","grJeiNbLOk","1","10","2","2","2014-02-04 16:23:02"
"1303","nlHwBQTaSE","4","40","4","4","2014-02-04 16:23:03"
"1304","grdVnLyGMT","2","14","6","6","2014-02-04 16:23:03"
"1305","grCHptarcR","4","34","6","6","2014-02-04 16:23:04"
"1306","grCHptarcR","4","35","2","2","2014-02-04 16:23:05"
"1307","umODAGkWqs","2","18","10","8","2014-02-04 16:23:05"
"1308","grCHptarcR","4","36","5","5","2014-02-04 16:23:06"
"1309","grdVnLyGMT","2","15","7","7","2014-02-04 16:23:06"
"1310","grCHptarcR","4","37","10","7","2014-02-04 16:23:07"
"1311","grdVnLyGMT","2","16","10","10","2014-02-04 16:23:07"
"1312","umODAGkWqs","2","19","1","1","2014-02-04 16:23:08"
"1313","nlVkxODzaC","9","81","7","5","2014-02-04 16:23:08"
"1314","grCHptarcR","4","38","10","7","2014-02-04 16:23:08"
"1315","grdVnLyGMT","2","17","4","4","2014-02-04 16:23:09"
"1316","grCHptarcR","4","39","2","2","2014-02-04 16:23:10"
"1317","nlVkxODzaC","9","82","1","1","2014-02-04 16:23:10"
"1318","grdVnLyGMT","2","18","6","6","2014-02-04 16:23:10"
"1319","umODAGkWqs","2","20","6","6","2014-02-04 16:23:11"
"1320","nlVkxODzaC","9","83","5","5","2014-02-04 16:23:11"
"1321","glHYUBUkgE","3","21","5","2","2014-02-04 16:23:11"
"1322","grdVnLyGMT","2","19","2","2","2014-02-04 16:23:12"
"1323","grCHptarcR","4","40","10","7","2014-02-04 16:23:12"
"1324","nlVkxODzaC","9","84","3","3","2014-02-04 16:23:12"
"1325","nlVkxODzaC","9","85","6","5","2014-02-04 16:23:13"
"1326","nlVkxODzaC","9","86","4","4","2014-02-04 16:23:14"
"1327","grdVnLyGMT","2","20","1","1","2014-02-04 16:23:15"
"1328","glHYUBUkgE","3","22","8","2","2014-02-04 16:23:15"
"1329","nlVkxODzaC","9","87","4","4","2014-02-04 16:23:15"
"1330","nlVkxODzaC","9","88","4","4","2014-02-04 16:23:17"
"1331","glHYUBUkgE","3","23","8","2","2014-02-04 16:23:17"
"1332","nlVkxODzaC","9","89","4","4","2014-02-04 16:23:18"
"1333","glHYUBUkgE","3","24","9","2","2014-02-04 16:23:19"
"1334","nlVkxODzaC","9","90","4","4","2014-02-04 16:23:19"
"1335","grCHptarcR","5","41","5","5","2014-02-04 16:23:21"
"1336","glHYUBUkgE","3","25","9","2","2014-02-04 16:23:21"
"1337","gruVmMJwUh","5","41","5","5","2014-02-04 16:23:21"
"1338","grCHptarcR","5","42","1","1","2014-02-04 16:23:22"
"1339","nlHwBQTaSE","5","41","4","4","2014-02-04 16:23:23"
"1340","grCHptarcR","5","43","0","0","2014-02-04 16:23:23"
"1341","glHYUBUkgE","3","26","6","2","2014-02-04 16:23:23"
"1342","gruVmMJwUh","5","42","9","5","2014-02-04 16:23:24"
"1343","grCHptarcR","5","44","2","2","2014-02-04 16:23:24"
"1344","glHYUBUkgE","3","27","10","2","2014-02-04 16:23:25"
"1345","grCHptarcR","5","45","6","6","2014-02-04 16:23:25"
"1346","gruVmMJwUh","5","43","0","0","2014-02-04 16:23:26"
"1347","nlHwBQTaSE","5","42","5","5","2014-02-04 16:23:26"
"1348","glHYUBUkgE","3","28","9","2","2014-02-04 16:23:27"
"1349","grCHptarcR","5","46","10","8","2014-02-04 16:23:27"
"1350","gruVmMJwUh","5","44","3","3","2014-02-04 16:23:27"
"1351","glHYUBUkgE","3","29","9","2","2014-02-04 16:23:28"
"1352","grCHptarcR","5","47","8","8","2014-02-04 16:23:29"
"1353","gruVmMJwUh","5","45","1","1","2014-02-04 16:23:29"
"1354","nlHwBQTaSE","5","43","5","5","2014-02-04 16:23:29"
"1355","glHYUBUkgE","3","30","7","2","2014-02-04 16:23:30"
"1356","grCHptarcR","5","48","10","8","2014-02-04 16:23:30"
"1357","glLoHBOhtJ","1","1","0","0","2014-02-04 16:23:31"
"1358","gruVmMJwUh","5","46","0","0","2014-02-04 16:23:31"
"1359","nlVkxODzaC","10","91","5","5","2014-02-04 16:23:31"
"1360","grCHptarcR","5","49","1","1","2014-02-04 16:23:32"
"1361","nlHwBQTaSE","5","44","5","5","2014-02-04 16:23:32"
"1362","gruVmMJwUh","5","47","10","5","2014-02-04 16:23:32"
"1363","grCHptarcR","5","50","4","4","2014-02-04 16:23:33"
"1364","nlWqKXcfZR","1","2","6","1","2014-02-04 16:23:34"
"1365","nlVkxODzaC","10","92","8","5","2014-02-04 16:23:34"
"1366","gruVmMJwUh","5","48","2","2","2014-02-04 16:23:34"
"1367","nlHwBQTaSE","5","45","2","2","2014-02-04 16:23:34"
"1368","nlVkxODzaC","10","93","2","2","2014-02-04 16:23:35"
"1369","gruVmMJwUh","5","49","3","3","2014-02-04 16:23:36"
"1370","nlHwBQTaSE","5","46","8","8","2014-02-04 16:23:36"
"1371","nlVkxODzaC","10","94","8","5","2014-02-04 16:23:36"
"1372","nlVkxODzaC","10","95","7","5","2014-02-04 16:23:37"
"1373","gruVmMJwUh","5","50","1","1","2014-02-04 16:23:38"
"1374","nlVkxODzaC","10","96","3","3","2014-02-04 16:23:39"
"1375","nlHwBQTaSE","5","47","4","4","2014-02-04 16:23:39"
"1376","nlVkxODzaC","10","97","7","5","2014-02-04 16:23:40"
"1377","grJeiNbLOk","2","11","2","2","2014-02-04 16:23:40"
